,LFQ intensity BIR_1,LFQ intensity BIR_2,LFQ intensity BIR_3,LFQ intensity CHX_1,LFQ intensity CHX_2,LFQ intensity CHX_3,LFQ intensity DCP2_1,LFQ intensity DCP2_2,LFQ intensity DCP2_3,LFQ intensity NOC_1,LFQ intensity NOC_2,LFQ intensity NOC_3,LFQ intensity MB_1,LFQ intensity MB_2,LFQ intensity MB_3,LFQ intensity OS_1,LFQ intensity OS_2,LFQ intensity OS_3,Only identified by site,Reverse,Potential contaminant,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Q-value,Score,Intensity,MS/MS count,Razor + unique peptides BIR_1,Razor + unique peptides BIR_2,Razor + unique peptides BIR_3,Razor + unique peptides CHX_1,Razor + unique peptides CHX_2,Razor + unique peptides CHX_3,Razor + unique peptides DCP2_1,Razor + unique peptides DCP2_2,Razor + unique peptides DCP2_3,Razor + unique peptides NOC_1,Razor + unique peptides NOC_2,Razor + unique peptides NOC_3,Razor + unique peptides MB_1,Razor + unique peptides MB_2,Razor + unique peptides MB_3,Razor + unique peptides OS_1,Razor + unique peptides OS_2,Razor + unique peptides OS_3,Protein IDs,Majority protein IDs,Protein names,Gene names
1676,1392099968,1294200064,1238700032,2135200000,1851800064,1819100032,1226300032,1564499968,1674599936,2178899968,2165700096,2520900096,1052200000,1132300032,1311500032,1193600000,1180499968,1120400000,,,,35,35,35,"41,3","41,3","41,3","145,81",0,"323,31",25382000000,594,27,28,27,31,27,28,28,28,27,28,26,32,25,28,30,26,26,27,Q14692,Q14692,Ribosome biogenesis protein BMS1 homolog,BMS1
1677,100080000,101270000,101040000,45384000,102900000,98842000,109400000,117520000,85879000,128800000,110260000,83621000,123090000,122650000,158150000,144550000,183650000,178390000,,,,14,14,14,"31,5","31,5","31,5","87,133",0,"51,956",2250700000,72,6,7,7,3,4,5,5,5,4,9,7,7,6,8,11,8,11,10,Q14694,Q14694,Ubiquitin carboxyl-terminal hydrolase 10,USP10
1678,341529984,447740000,352790016,355400000,401760000,330860000,543649984,581299968,417440000,310609984,255360000,306089984,339460000,377500000,279350016,301409984,284950016,242350000,,,,24,24,24,"31,7","31,7","31,7","106,87",0,"71,291",6357000000,201,19,18,17,15,13,15,15,15,12,11,10,12,16,16,19,13,16,13,Q14697,Q14697,Neutral alpha-glucosidase AB,GANAB
1679,52645000,58832000,62200000,0,49065000,0,0,35855000,0,41033000,0,42299000,0,0,74032000,102240000,126610000,109350000,,,,11,11,10,"28,1","28,1","26,1","69,991",0,"40,032",968570000,31,5,4,6,1,2,1,2,3,1,2,3,4,1,1,3,7,10,8,Q14738;Q13362;Q16537,Q14738,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,PPP2R5D
1680,466089984,422430016,452480000,758569984,688030016,556300032,461529984,394120000,373910016,763329984,580659968,609809984,459049984,492950016,767009984,298560000,332449984,266670000,,,,9,9,9,"18,4","18,4","18,4","70,702",0,"99,001",8720900000,103,7,8,8,9,8,7,8,7,7,7,8,8,8,8,6,5,5,5,Q14739,Q14739,Lamin-B receptor,LBR
1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961600,,,,1,1,1,"3,8","3,8","3,8","56,08","0,0041632","1,9027",32430000,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,Q14781,Q14781,Chromobox protein homolog 2,CBX2
1682,779360000,663809984,638350016,289560000,311180000,369780000,513100000,494580000,561929984,432510016,633449984,485729984,542640000,322300000,214730000,373760000,329409984,409300000,,,,72,72,72,32,32,32,"376,01",0,"260,31",7949400000,316,57,56,46,15,15,21,34,35,38,33,43,36,42,26,15,25,24,24,Q14789,Q14789,Golgin subfamily B member 1,GOLGB1
1683,370390016,254460000,300660000,281260000,302580000,314249984,282409984,331000000,337750016,318200000,417760000,468580000,333140000,333910016,263640000,143750000,148920000,153740000,,,,20,20,20,"47,8","47,8","47,8","73,261",0,"81,074",4895800000,167,16,17,14,12,13,14,16,16,14,15,16,15,18,17,13,8,9,7,Q14807,Q14807,Kinesin-like protein KIF22,KIF22
1684,0,0,10457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,2,2,4,4,4,"55,937","0,00029895","2,8316",22150000,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q14814,Q14814,Myocyte-specific enhancer factor 2D,MEF2D
1685,5510400000,5864099840,4759499776,2941900032,3166799872,3112300032,3680800000,4663099904,5531899904,4375199744,3933100032,2943899904,5009099776,4694400000,3626099968,4767099904,4713600000,4995800064,,,,85,85,67,"50,8","50,8","41,5",218,0,"323,31",77509000000,1389,66,73,70,59,53,55,56,63,60,69,52,60,63,70,68,64,69,65,Q14839,Q14839,Chromodomain-helicase-DNA-binding protein 4,CHD4
1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12694000,,,,1,1,1,"5,4","5,4","5,4","29,717","0,0011806","2,6452",49079000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Q14847,Q14847,LIM and SH3 domain protein 1,LASP1
1687,662140032,657070016,580480000,429390016,497200000,356350016,350230016,366820000,373809984,479830016,423049984,377260000,471670016,507729984,497220000,378320000,404870016,338600000,,,,42,42,42,"31,9","31,9","31,9","220,62",0,"256,97",8332100000,293,34,33,31,21,19,17,14,20,22,28,25,22,31,30,30,29,27,19,Q14966,Q14966,Zinc finger protein 638,ZNF638
1688,1194099968,1440600064,1095500032,796449984,940920000,989670016,1029600000,1077299968,1117900032,860360000,1158599936,1014099968,867260032,775230016,761929984,5292299776,5675400192,6615699968,,,,38,38,38,"58,1","58,1","58,1","97,169",0,"323,31",34997000000,670,28,27,25,22,21,24,22,25,22,24,23,25,23,23,24,37,35,35,Q14974,Q14974,Importin subunit beta-1,KPNB1
1689,0,2154100,0,0,0,0,0,0,0,2169000,0,0,1733900,2220600,21054000,0,1692900,1780800,,,,2,2,2,"3,7","3,7","3,7","73,602","0,00030637","3,1887",55269000,6,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,Q14978,Q14978,Nucleolar and coiled-body phosphoprotein 1,NOLC1
1690,6321600000,5060800000,5264200192,2026800000,2132499968,2102000000,1961699968,2144400000,2515699968,1836700032,2759300096,2221700096,2333100032,1639800064,1280099968,1697200000,1558300032,1724800000,,,,89,89,89,"52,4","52,4","52,4","238,26",0,"323,31",44897000000,1169,82,83,79,58,54,59,51,58,66,57,60,68,62,56,52,58,52,59,Q14980,Q14980,Nuclear mitotic apparatus protein 1,NUMA1
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39036000,28968000,37264000,38501000,,,,8,8,8,"6,3","6,3","6,3","211,33",0,"11,62",188990000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,5,Q14997,Q14997,Proteasome activator complex subunit 4,PSME4
1692,0,0,25240000,0,23570000,0,0,0,0,0,23958000,0,21522000,22531000,29192000,26556000,23417000,33388000,,,,7,7,6,"4,8","4,8","4,1","191,16",0,"6,6088",297380000,16,0,1,2,0,2,0,1,1,0,0,2,0,2,2,4,3,4,7,Q14999,Q14999,Cullin-7,CUL7
1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18974000,0,0,0,,,,2,2,2,"2,3","2,3","2,3","193,08",0,"4,0406",45187000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,Q149N8,Q149N8,E3 ubiquitin-protein ligase SHPRH,SHPRH
1694,53012000,0,52627000,0,0,0,43085000,59974000,0,0,44032000,0,0,0,0,83526000,78263000,96343000,,,,7,7,7,"8,9","8,9","8,9","95,197",0,"10,372",674530000,20,4,1,5,1,2,2,4,4,2,3,4,3,2,1,0,6,3,6,Q14BN4,Q14BN4,Sarcolemmal membrane-associated protein,SLMAP
1695,599520000,539729984,557609984,260440000,394180000,435960000,603960000,567550016,537080000,464750016,571470016,532100000,479640000,309710016,220280000,666880000,699640000,763750016,,,,33,33,33,"33,8","33,8","33,8","164,98",0,"195,58",8861800000,271,23,19,22,14,14,16,19,15,17,18,17,19,19,16,14,26,24,27,Q14C86,Q14C86,GTPase-activating protein and VPS9 domain-containing protein 1,GAPVD1
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,21602000,33795000,0,30553000,0,,,,7,7,7,"9,6","9,6","9,6","112,29",0,"20,002",249570000,16,1,1,0,1,0,0,0,0,0,1,0,0,1,2,7,2,3,2,Q14CX7,Q14CX7,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",NAA25
1697,584110016,582499968,584739968,615699968,681089984,720510016,660339968,692390016,675260032,580710016,696110016,692729984,613580032,549230016,466500000,553329984,563929984,554899968,,,,23,23,23,"51,7","51,7","51,7","82,562",0,"171,27",10290000000,237,14,17,14,13,14,14,14,14,14,15,14,17,13,14,13,15,12,9,Q15003,Q15003,Condensin complex subunit 2,NCAPH
1698,11857000,0,12479000,0,0,0,0,0,0,0,0,13986000,13152000,10430000,0,0,0,0,,,,2,2,2,"16,2","16,2","16,2","11,986",0,"4,8637",94395000,4,2,0,2,0,0,0,1,1,1,1,1,2,2,2,0,0,0,0,Q15004,Q15004,PCNA-associated factor,KIAA0101
1699,0,0,0,0,0,0,0,0,0,0,0,0,0,22291000,39835000,0,0,0,,,,3,3,3,"20,4","20,4","20,4","25,003",0,"8,6579",185090000,9,0,1,0,0,0,0,1,1,0,1,1,1,1,3,2,1,1,1,Q15005,Q15005,Signal peptidase complex subunit 2,SPCS2
1700,35470000,40366000,54559000,0,0,0,0,34259000,25699000,39097000,25739000,0,0,38902000,50691000,64019000,64652000,41122000,,,,7,7,7,"22,6","22,6","22,6","45,531",0,"16,865",644710000,26,4,4,4,1,2,0,2,4,3,5,3,2,2,3,3,5,5,5,Q15008,Q15008,26S proteasome non-ATPase regulatory subunit 6,PSMD6
1701,0,9594700,0,0,0,0,0,0,0,0,0,0,0,13390000,10943000,0,0,0,,,,2,2,2,"5,1","5,1","5,1","46,9","0,0020103","2,3283",70133000,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,Q15018,Q15018,BRISC complex subunit Abro1,FAM175B
1702,51055000,0,43629000,31311000,64291000,0,54466000,65975000,27409000,81963000,40927000,49051000,78397000,131820000,167900000,71793000,71196000,58123000,,,,10,10,10,"43,5","43,5","43,5","41,487",0,"50,386",1296100000,54,3,1,7,2,4,1,5,4,3,7,2,4,6,8,10,4,5,3,Q15019,Q15019,Septin-2,SEPT2
1703,323209984,304160000,273809984,105600000,127630000,125590000,147660000,157110000,179560000,143470000,124340000,115610000,192340000,152520000,121650000,285840000,264170000,286230016,,,,23,23,23,"29,8","29,8","29,8","109,93",0,"111,49",3612400000,129,17,17,17,7,6,6,9,11,8,14,7,8,9,15,13,14,16,15,Q15020,Q15020,Squamous cell carcinoma antigen recognized by T-cells 3,SART3
1704,181760000,313350016,296440000,74534000,51158000,75341000,83794000,225450000,209500000,170560000,126600000,109040000,303040000,258500000,377009984,837800000,821640000,765139968,,,,41,41,41,"43,5","43,5","43,5","157,18",0,"248,24",5878500000,233,15,22,23,6,3,5,7,14,18,14,8,8,21,25,29,37,39,37,Q15021,Q15021,Condensin complex subunit 1,NCAPD2
1705,71767000,65001000,57325000,50841000,56999000,0,0,0,0,83676000,70758000,63647000,64199000,54994000,67328000,90496000,84284000,65027000,,,,7,7,7,"21,2","21,2","21,2","83,054",0,"55,268",1101400000,23,2,3,2,1,2,1,1,1,1,3,2,2,1,3,5,4,5,3,Q15022,Q15022,Polycomb protein SUZ12,SUZ12
1706,26414000,0,0,31402000,38963000,26757000,34551000,38286000,26009000,0,0,27483000,33255000,38615000,31775000,0,0,0,,,,3,3,3,"13,1","13,1","13,1","31,821",0,"4,954",430410000,28,2,1,1,3,2,2,2,2,2,1,1,2,2,2,2,1,1,0,Q15024,Q15024,Exosome complex component RRP42,EXOSC7
1707,55459000,49867000,45022000,23668000,28631000,35076000,39173000,39111000,28330000,30398000,39439000,39333000,36006000,23224000,0,60809000,67076000,78980000,,,,8,8,8,"14,2","14,2","14,2","71,863",0,"11,105",732160000,32,4,8,5,3,3,3,4,4,4,3,2,4,4,4,2,7,7,7,Q15025,Q15025,TNFAIP3-interacting protein 1,TNIP1
1708,628259968,712950016,581760000,854019968,891230016,599880000,841350016,839049984,716540032,643270016,555510016,671779968,974649984,1062200000,715260032,810800000,782110016,706360000,,,,35,34,34,"57,9","56,9","56,9","109,43",0,"323,31",13507000000,419,26,29,26,29,23,21,25,24,20,26,24,24,30,29,28,28,28,24,Q15029,Q15029,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2
1709,0,73807000,361620000,213960000,230020000,206340000,58634000,219890000,173280000,202160000,54342000,0,73714000,110380000,166260000,66460000,39052000,39656000,,,,10,10,10,"15,6","15,6","15,6","101,97",0,"16,944",2040600000,38,0,3,2,3,2,2,4,5,2,5,3,1,6,8,9,5,3,3,Q15031,Q15031,"Probable leucine--tRNA ligase, mitochondrial",LARS2
1710,73713000,79141000,71650000,61412000,93068000,69512000,90529000,73509000,106080000,60984000,83190000,78277000,79735000,72658000,50819000,84385000,97240000,85608000,,,,13,13,13,"19,3","19,3","19,3","110,52",0,"15,824",1378800000,54,4,9,6,3,5,4,4,6,6,5,4,5,6,5,7,7,8,9,Q15042,Q15042,Rab3 GTPase-activating protein catalytic subunit,RAB3GAP1
1711,0,32947000,0,27837000,0,39536000,0,31979000,0,28649000,33404000,25746000,0,38326000,0,0,33669000,26973000,,,,3,3,3,"9,1","9,1","9,1","54,212",0,"3,7372",412400000,9,1,2,1,2,1,2,1,2,0,3,2,2,1,2,1,1,2,2,Q15043,Q15043,Zinc transporter ZIP14,SLC39A14
1712,219790000,298510016,255190000,237420000,265910000,229620000,366169984,393520000,339310016,228050000,191150000,205670000,405489984,404620000,317040000,302729984,275769984,261050000,,,,21,21,21,"46,6","46,6","46,6","68,047",0,"97,962",5183800000,171,14,15,12,14,12,10,15,16,12,12,10,12,16,18,19,14,12,11,Q15046,Q15046,Lysine--tRNA ligase,KARS
1713,110870000,103620000,79821000,37940000,0,0,54547000,0,0,51962000,0,58408000,55262000,65018000,38183000,122720000,131590000,145720000,,,,14,14,14,"16,4","16,4","16,4","143,16",0,"27,925",1226900000,33,10,7,4,2,0,1,3,1,1,4,1,2,3,4,3,10,11,9,Q15047,Q15047,Histone-lysine N-methyltransferase SETDB1,SETDB1
1714,56624000,115780000,60283000,71497000,66821000,35246000,48848000,93640000,116700000,143070000,0,44720000,65215000,181980000,148250000,123450000,134480000,117800000,,,,10,10,10,"37,5","37,5","37,5","41,193",0,"65,01",1840300000,105,3,6,5,5,2,1,3,4,4,9,1,2,5,10,8,8,8,7,Q15050,Q15050,Ribosome biogenesis regulatory protein homolog,RRS1
1715,26103000,22434000,0,0,0,0,27310000,24177000,0,0,21260000,19259000,0,0,0,29604000,28372000,35402000,,,,4,4,4,"8,4","8,4","8,4","68,928",0,"8,5939",293530000,19,2,2,1,0,0,1,2,2,1,1,2,2,1,0,1,3,4,3,Q15051,Q15051,IQ calmodulin-binding motif-containing protein 1,IQCB1
1716,89737000,67299000,82025000,71094000,68880000,77784000,76046000,75578000,66230000,80830000,91032000,74612000,69966000,61814000,55158000,76810000,82053000,81684000,,,,6,6,6,17,17,17,"51,4",0,"29,001",1270800000,68,5,5,4,6,6,5,5,6,3,6,5,5,5,5,3,5,5,5,Q15054,Q15054,DNA polymerase delta subunit 3,POLD3
1717,54218000,0,0,0,0,0,0,0,36115000,44266000,42987000,0,38119000,0,0,48335000,0,0,,,,2,2,2,"16,9","16,9","16,9","27,385","0,00031546","3,6369",331510000,11,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,0,0,Q15056,Q15056,Eukaryotic translation initiation factor 4H,EIF4H
1718,107380000,90737000,118480000,62804000,97200000,82592000,123540000,121390000,119040000,139290000,147000000,112730000,106640000,78039000,56499000,108000000,125450000,156670000,,,,22,22,22,"18,9","18,9","18,9","186,49",0,"42,803",1907600000,108,12,11,12,3,4,4,5,7,11,14,8,9,11,7,5,11,15,14,Q15058,Q15058,Kinesin-like protein KIF14,KIF14
1719,57077000,59191000,47042000,51048000,40860000,23514000,42006000,49319000,46688000,61218000,42593000,56166000,68246000,46414000,37297000,46299000,43317000,46320000,,,,6,6,6,"12,9","12,9","12,9","74,89",0,"21,532",830030000,33,4,4,5,3,3,2,4,3,2,4,3,3,4,3,2,3,5,2,Q15061,Q15061,WD repeat-containing protein 43,WDR43
1720,0,0,0,0,0,0,0,32467000,0,0,0,0,0,0,27682000,0,0,0,,,,3,3,3,"9,5","9,5","9,5","74,423",0,"5,8063",158330000,5,1,0,1,0,0,0,0,2,0,1,0,0,1,2,2,0,0,0,Q15067,Q15067,Peroxisomal acyl-coenzyme A oxidase 1,ACOX1
1721,35821000,45172000,28544000,28637000,22582000,0,26035000,34998000,0,18863000,0,23744000,36830000,60746000,61975000,45479000,50435000,32780000,,,,7,7,7,"27,7","27,7","27,7","48,121",0,"20,753",626260000,36,5,4,3,2,4,1,2,3,0,3,1,3,4,7,4,6,5,3,Q15084,Q15084,Protein disulfide-isomerase A6,PDIA6
1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8986300,,,,1,1,1,"17,7","17,7","17,7","15,04",0,"5,6006",140280000,2,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,Q15121,Q15121,Astrocytic phosphoprotein PEA-15,PEA15
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7608700,0,,,,1,1,1,"6,8","6,8","6,8","21,995","0,00030211","2,9479",25028000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Q15126,Q15126,Phosphomevalonate kinase,PMVK
1724,0,0,0,0,0,0,0,12995000,0,0,0,13996000,0,15555000,18815000,27240000,22539000,32412000,,,,8,4,3,"12,9","7,1","5,5","101,7",0,"12,346",209840000,10,1,1,0,1,0,0,0,2,1,1,0,2,0,4,4,2,4,3,Q15139,Q15139,Serine/threonine-protein kinase D1,PRKD1
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,24604000,26723000,0,0,0,,,,4,4,4,"4,9","4,9","4,9","134,46",0,"4,5292",105170000,5,1,0,0,0,1,0,0,0,0,1,0,0,1,2,4,0,0,1,Q15147,Q15147,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4",PLCB4
1726,111630000,159410000,136650000,274230016,189900000,117390000,91590000,106230000,139590000,843180032,213390000,187970000,216960000,324169984,1889400064,428540000,463569984,360940000,,,,101,93,93,"28,2",26,26,"531,78",0,"290,78",7492200000,256,15,23,11,24,19,12,9,11,9,60,21,21,24,37,81,45,46,34,Q15149,Q15149,Plectin,PLEC
1727,3299500032,2422099968,2563599872,2269700096,3026299904,3835800064,4340199936,4427899904,5956800000,3267099904,6090999808,4963899904,2841299968,1474499968,700200000,1647000064,1576600064,1767800064,,,,71,71,71,"49,3","49,3","49,3","228,54",0,"323,31",47605000000,1040,57,52,54,49,49,50,51,62,60,55,60,62,54,47,33,47,41,42,Q15154,Q15154,Pericentriolar material 1 protein,PCM1
1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15559000,0,0,,,,2,2,2,"8,5","8,5","8,5","39,38","0,0003125","3,4267",179190000,6,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,Q15165,Q15165,Serum paraoxonase/arylesterase 2,PON2
1729,182490000,122470000,153500000,233010000,215050000,237750000,142640000,206250000,240600000,148840000,186760000,225190000,117370000,79326000,87364000,2063900032,2679800064,2237799936,,,,21,21,21,"78,2","78,2","78,2","32,66",0,"278,26",10688000000,137,7,7,7,6,9,7,7,8,5,7,8,8,6,4,8,19,21,20,Q15181,Q15181,Inorganic pyrophosphatase,PPA1
1730,224370000,223080000,203240000,177160000,144070000,178660000,159130000,255720000,107650000,180930000,122890000,106290000,223690000,259630000,285550016,853209984,2424600064,2035900032,,,,7,7,7,"51,2","51,2","51,2","18,697",0,"63,821",9293100000,55,3,4,3,3,2,3,2,3,3,3,2,2,3,4,4,7,7,6,Q15185,Q15185,Prostaglandin E synthase 3,PTGES3
1731,96582000,78972000,88879000,0,0,38341000,36347000,50438000,44234000,37786000,54628000,47272000,57308000,37246000,25545000,0,0,0,,,,7,7,6,"20,2","20,2","17,8","54,19",0,"30,289",706640000,35,6,7,6,1,1,3,4,5,6,4,4,4,3,4,2,2,1,1,Q15208,Q15208,Serine/threonine-protein kinase 38,STK38
1732,1911399936,1693900032,1530700032,1834899968,1719500032,831350016,780380032,837809984,752129984,3338800128,909160000,1664400000,2094899968,3989600000,6251400192,2240900096,1948199936,1110599936,,,,24,24,23,"54,8","54,8","53,1","54,231",0,"323,31",43393000000,601,21,21,23,18,19,15,18,19,13,20,17,21,21,24,24,21,20,20,Q15233,Q15233,Non-POU domain-containing octamer-binding protein,NONO
1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57259000,63241000,70862000,,,,7,7,7,"6,8","6,8","6,8","162,1",0,"16,365",241210000,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,5,Q15262,Q15262,Receptor-type tyrosine-protein phosphatase kappa,PTPRK
1734,43809000,65474000,57006000,58545000,0,55146000,70437000,57455000,65382000,91251000,79190000,57686000,83175000,136920000,138560000,87974000,93032000,67100000,,,,12,12,12,"19,6","19,6","19,6","102,45",0,"50,254",1478600000,62,4,7,5,2,1,2,3,7,3,7,2,4,8,8,9,8,9,9,Q15269,Q15269,Periodic tryptophan protein 2 homolog,PWP2
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12064000,,,,1,1,1,"1,8","1,8","1,8","96,613","0,0030908","2,063",218840000,6,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Q15283,Q15283,Ras GTPase-activating protein 2,RASA2
1736,15025000,15716000,12060000,9745500,0,0,10407000,13591000,14201000,16611000,0,13757000,17425000,64340000,112080000,15813000,19173000,14746000,,,,3,3,3,"23,4","23,4","23,4","23,025",0,"11,607",435570000,19,3,3,2,2,1,1,2,2,2,2,1,2,3,3,3,2,3,2,Q15286,Q15286,Ras-related protein Rab-35,RAB35
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63636000,0,0,0,,,,3,3,3,"17,7","17,7","17,7","34,208",0,"13,799",125960000,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,Q15287,Q15287,RNA-binding protein with serine-rich domain 1,RNPS1
1738,22175000,0,22250000,42562000,30290000,40282000,0,29535000,43619000,33498000,44443000,58512000,41324000,30322000,0,0,23635000,0,,,,5,5,5,"12,4","12,4","12,4","76,063",0,"11,65",407870000,13,2,1,4,4,3,3,1,2,2,2,2,4,3,2,1,1,2,1,Q15311,Q15311,RalA-binding protein 1,RALBP1
1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16898000,0,,,,2,2,2,"5,1","5,1","5,1","70,962",0,"5,2505",64855000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,Q15326,Q15326,Zinc finger MYND domain-containing protein 11,ZMYND11
1740,123420000,130870000,138240000,34857000,134060000,102820000,147690000,168840000,158890000,109420000,125300000,103390000,120500000,106130000,61006000,259870000,290649984,308900000,,,,16,16,16,"23,6","23,6","23,6","115,42",0,"104,41",2585800000,84,10,10,11,3,6,5,6,10,7,6,6,6,10,6,4,14,15,14,Q15334,Q15334,Lethal(2) giant larvae protein homolog 1,LLGL1
1741,0,0,37220000,0,0,0,23933000,0,26915000,0,0,0,21828000,19887000,35255000,32473000,23043000,20540000,,,,8,8,8,"19,5","19,5","19,5","88,649",0,"16,056",297130000,12,1,2,2,0,0,1,2,1,2,1,1,0,3,3,4,7,4,6,Q15345,Q15345,Leucine-rich repeat-containing protein 41,LRRC41
1742,0,0,0,0,113230000,0,0,0,0,0,145900000,0,0,0,0,126990000,0,0,,,,4,2,2,"6,5","3,1","3,1","83,238","0,0011638","2,4574",876860000,10,0,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,2,0,Q15349,Q15349,Ribosomal protein S6 kinase alpha-2,RPS6KA2
1743,1919699968,1465500032,1445600000,3236000000,3129100032,3867000064,2352699904,2670099968,3357100032,1753400064,3312100096,2809499904,2020400000,1079299968,637660032,718880000,716979968,840230016,,,,36,36,36,"53,8","53,8","53,8","103,05",0,"323,31",30673000000,546,28,27,28,27,31,31,28,29,33,30,34,33,28,26,20,26,22,25,Q15361,Q15361,Transcription termination factor 1,TTF1
1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33463000,4186400,0,0,,,,2,2,2,"18,4","18,4","18,4","22,761",0,"10,383",91105000,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,1,Q15363,Q15363,Transmembrane emp24 domain-containing protein 2,TMED2
1745,2159200000,2048300032,1859200000,711369984,1012300032,1059400000,1135399936,1280499968,1167600000,1265900032,962169984,1043000000,1296499968,1362899968,977470016,4042299904,4061600000,3897200128,,,,17,17,13,"82,3","82,3","71,3","37,497",0,"323,31",33417000000,389,15,15,15,10,12,14,13,13,13,12,14,9,14,15,14,16,17,16,Q15365;P57723,Q15365,Poly(rC)-binding protein 1,PCBP1
1746,956910016,1069400000,1045900032,604390016,833720000,745600000,863820032,889889984,859059968,923489984,781929984,796969984,943740032,1014600000,907169984,2694700032,2686799872,2655899904,,,,17,13,12,"63,6","52,9",49,"38,58",0,"267,93",22660000000,289,7,9,10,7,9,8,8,8,9,9,8,9,10,10,10,11,11,10,Q15366,Q15366,Poly(rC)-binding protein 2,PCBP2
1747,126080000,159780000,146950000,105030000,95855000,82212000,143070000,127000000,113570000,97487000,80438000,90750000,129620000,155690000,110470000,130490000,128600000,130030000,,,,4,4,4,50,50,50,"12,473",0,"51,943",2120300000,83,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,Q15369,Q15369,Transcription elongation factor B polypeptide 1,TCEB1
1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35928000,22331000,20696000,0,,,,4,4,4,"33,9","33,9","33,9","13,133",0,"7,8025",177190000,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,4,3,3,2,Q15370,Q15370,Transcription elongation factor B polypeptide 2,TCEB2
1749,0,17950000,17974000,0,25796000,0,0,0,0,0,0,0,0,26629000,37000000,0,0,0,,,,4,4,4,19,19,19,"20,497","0,00031143","3,3853",218020000,7,1,2,3,1,2,0,1,0,0,2,0,1,1,4,4,0,1,1,Q15382,Q15382,GTP-binding protein Rheb,RHEB
1750,58274000,61725000,51512000,77421000,98225000,83910000,93242000,63607000,0,88712000,90928000,94789000,71261000,67086000,85670000,52249000,54819000,56833000,,,,14,14,14,"20,7","20,7","20,7","123,92",0,"29,224",1245900000,73,6,6,4,7,6,2,6,3,2,8,4,8,7,8,9,7,6,6,Q15386,Q15386,Ubiquitin-protein ligase E3C,UBE3C
1751,0,0,0,0,0,0,0,0,0,24762000,0,0,0,0,15230000,25615000,25213000,29004000,,,,3,3,3,7,7,7,"60,101","0,00031636","3,6606",285200000,15,1,2,1,1,1,1,1,1,1,2,1,0,1,2,2,2,2,3,Q15392,Q15392,Delta(24)-sterol reductase,DHCR24
1752,459860000,442969984,438880000,374830016,546729984,499560000,618990016,671160000,587660032,381880000,402510016,383580000,419670016,394009984,274900000,477489984,462040000,445340000,,,,29,29,29,"34,2","34,2","34,2","135,58",0,"201,95",7758100000,304,18,22,17,11,16,16,18,19,20,18,13,14,16,19,18,22,20,16,Q15393,Q15393,Splicing factor 3B subunit 3,SF3B3
